STATION_NAME,DATE,MEAN,STDDEV,TEMPS
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-10,53.965,2.312,"53.24, 53.48, 53.24, 53.26, 52.26, 52.26, 52.26, 52.26, 51.54, 51.54, 51.51, 52.24, 52.26, 53.26, 53.24, 54.57, 56.1, 56.1, 57.98, 57.4, 57.98, 57.4, 56.4, 55.88, 55.88, 55.92, 55.88, 54.54, 56.0, 55.92, 54.54, 54.88, 54.54, 54.88, 55.57, 55.57, 55.57, 55.24, 55.57, 54.54, 54.51, 49.54, 49.51, 50.92, 50.24, 50.22, 50.24, 50.22, 49.22, 50.28, 50.28, 50.24, 49.28, 50.6, 52.92, 54.5, 56.0, 57.0, 56.5, 57.0, 56.54, 56.57, 56.54, 55.57, 54.54, 54.51, 54.57, 54.57, 54.54, 54.57, 55.26, 54.57, 54.54, 54.2, 54.06, 54.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-11,54.675,1.402,"54.57, 53.88, 53.88, 53.48, 53.48, 53.24, 53.24, 53.24, 53.48, 53.24, 54.26, 53.24, 53.24, 54.26, 53.24, 54.26, 54.54, 54.54, 54.51, 54.54, 55.24, 55.24, 55.24, 55.24, 55.26, 55.26, 55.24, 55.24, 55.2, 56.26, 56.2, 56.06, 57.24, 57.48, 56.88, 57.92, 56.88, 56.88, 57.4, 55.92, 57.0, 55.57, 54.54, 54.88, 54.54, 54.54, 54.54, 54.88, 54.54, 53.88, 53.57, 53.57, 52.51, 52.26, 53.57, 53.48, 53.57, 53.57, 52.92, 52.6, 52.51, 53.24, 53.06, 52.2, 53.24, 53.24, 53.24, 53.24, 53.2, 53.24, 53.24, 54.06, 54.06, 54.06, 55.07, 55.03, 56.06, 56.06, 56.07, 56.06, 56.06, 56.06, 56.06, 57.07, 56.06, 58.28, 56.54, 56.54, 56.51, 56.54, 56.54, 56.57, 55.48, 55.26, 55.24, 55.24, 54.51, 54.54, 53.24, 54.26, 53.24, 54.26, 53.24, 54.26, 53.24, 53.24, 54.26, 53.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-12,52.731,1.343,"51.28, 51.28, 51.51, 50.51, 50.51, 50.28, 50.51, 50.51, 50.28, 53.57, 54.5, 54.5, 54.59, 54.66, 54.59, 56.14, 55.23, 54.519999999999996, 55.23, 54.68, 54.68, 53.519999999999996, 52.66, 52.98, 53.55, 52.98, 53.16, 53.16, 52.1, 51.98, 53.24, 53.06, 53.07, 53.06, 53.26, 53.06, 51.22, 52.24, 52.26, 52.24, 51.22, 51.07, 51.28, 51.51, 52.92, 53.4, 52.98, 53.4, 52.98, 53.98, 53.8, 53.36, 54.36, 53.36, 53.8, 52.98, 52.4, 52.04, 51.92, 51.92, 51.92, 51.92, 52.04, 51.92, 52.04, 51.4, 51.4, 52.04"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-13,52.460,1.681,"52.5, 52.5, 52.4, 52.4, 52.4, 52.5, 51.92, 51.92, 53.4, 53.55, 54.66, 54.66, 55.8, 56.519999999999996, 57.14, 55.36, 56.6, 55.36, 54.8, 54.87, 54.8, 53.66, 52.98, 53.55, 52.5, 52.5, 52.4, 52.04, 51.4, 51.4, 51.4, 51.4, 52.04, 49.92, 49.54, 50.6, 50.92, 50.92, 50.92, 49.51, 50.51, 51.54, 51.54, 51.51, 51.92, 52.4, 52.98, 54.1, 52.98, 52.98, 52.98, 51.92, 51.92, 53.57, 51.92, 53.55, 52.98, 52.98, 52.98, 52.98, 52.98, 53.55, 51.4, 52.04, 52.04, 50.92, 50.92, 50.51, 50.51, 50.24, 50.28, 50.24, 50.24, 50.28"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-14,52.142,3.300,"49.92, 49.6, 49.51, 50.92, 50.92, 49.6, 49.6, 48.6, 49.6, 49.69, 50.92, 52.98, 53.98, 53.98, 56.14, 56.519999999999996, 57.14, 57.14, 58.32, 57.32, 57.32, 56.8, 54.66, 53.98, 53.4, 53.55, 51.98, 51.98, 52.28, 49.34, 50.24, 49.28, 48.28, 48.28, 47.28, 47.11, 46.28, 47.34, 49.34, 52.4, 53.4, 56.14, 55.66, 55.66, 56.519999999999996, 55.36, 55.8, 54.8, 52.4, 53.0, 51.6, 50.6, 48.6, 48.04, 46.69"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-15,52.375,4.226,"49.16, 48.04, 49.12, 49.69, 49.69, 49.69, 49.69, 49.72, 49.12, 48.04, 50.65, 51.6, 55.5, 55.5, 58.05, 60.8, 60.05, 57.8, 57.8, 57.730000000000004, 57.8, 56.59, 55.98, 55.55, 54.98, 53.4, 52.5, 52.5, 51.55, 45.6, 46.69, 46.36, 46.34, 45.6, 45.6, 45.16, 45.69, 48.16, 52.94, 56.4, 57.2, 56.94, 56.0, 56.519999999999996, 55.66, 55.98, 55.4, 54.57, 53.57, 52.51, 51.51, 50.51, 49.34, 49.69"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-16,56.302,5.578,"51.12, 51.12, 49.12, 48.55, 48.55, 50.65, 49.12, 48.55, 51.65, 58.27, 59.8, 59.8, 62.72, 62.68, 62.72, 64.54, 64.67, 62.8, 62.8, 60.61, 59.8, 58.96, 57.8, 58.14, 57.8, 57.8, 56.36, 55.36, 48.69, 47.69, 48.16, 46.69, 45.6, 46.04, 47.16, 52.94, 58.05, 58.84, 58.1, 62.68, 61.83, 59.96, 62.6, 63.6, 61.6, 59.96, 59.2, 59.9, 57.98, 57.5, 55.4, 54.8, 56.2, 57.27"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-17,62.098,8.420,"53.76, 52.6, 52.01, 50.87, 50.87, 49.87, 50.01, 51.01, 55.5, 63.05, 68.78, 68.73, 75.4, 73.63, 70.2, 68.87, 68.87, 67.07, 66.96, 65.9, 63.88, 61.96, 60.96, 60.96, 59.2, 58.08, 55.4, 53.41, 54.4, 55.38, 51.76, 51.76, 54.4, 61.82, 70.4, 77.84, 79.95, 80.22, 71.38, 70.2, 71.4, 68.25, 69.2, 65.9, 63.88, 60.82, 58.05, 58.2, 57.27, 54.59"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-18,55.664,2.030,"57.27, 56.2, 55.23, 54.36, 54.36, 55.519999999999996, 56.1, 55.98, 57.98, 59.35, 58.88, 58.88, 57.92, 58.57, 57.4, 58.0, 57.4, 57.4, 56.92, 56.5, 56.4, 56.4, 55.98, 55.4, 55.4, 55.4, 55.4, 55.98, 56.59, 55.92, 56.0, 56.0, 54.88, 52.54, 52.54, 53.24, 53.48, 56.27, 53.5, 54.4, 53.4, 52.3, 52.3, 54.2, 56.0, 59.05, 61.67, 58.88, 58.35, 57.8, 58.0, 56.4, 55.4, 55.4, 55.4, 54.92, 55.55, 54.5, 53.4, 53.4, 53.98, 54.04, 53.24, 53.24, 54.06, 53.06, 53.06, 52.2"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-19,52.389,1.510,"53.24, 52.54, 53.57, 52.6, 51.92, 52.04, 52.04, 51.4, 50.92, 50.6, 50.6, 51.54, 51.4, 50.92, 50.92, 50.92, 50.6, 51.54, 51.28, 51.28, 51.54, 51.54, 51.28, 52.24, 53.06, 52.2, 53.24, 53.48, 53.88, 53.92, 55.0, 55.0, 53.88, 53.92, 53.92, 53.88, 53.92, 53.57, 52.54, 54.57, 53.57, 52.54, 52.54, 53.57, 53.57, 53.57, 51.92, 52.92, 53.06, 53.06, 53.06, 53.07, 53.06, 53.06, 52.2, 52.24, 51.51, 51.54, 50.51, 51.54, 50.6, 51.54, 51.54, 51.28, 51.54, 50.51, 50.24, 49.54, 49.54, 49.54, 50.24, 50.24, 50.08, 50.24, 51.22, 52.24, 50.24, 50.24, 50.22, 50.24, 50.24, 50.24, 50.24, 51.54, 52.24, 52.24, 52.24, 53.24, 53.24, 52.24, 53.24, 53.24, 53.26, 55.92, 55.88, 55.4, 55.4, 53.92, 54.54, 54.88, 53.92, 53.92, 53.92, 55.0, 53.92, 53.4, 54.04, 53.4, 54.04, 53.57, 52.54, 53.24, 53.57, 52.92, 51.92, 52.26, 51.28, 50.08"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-20,52.321,2.112,"52.54, 52.51, 51.54, 51.28, 51.54, 51.51, 51.54, 51.51, 51.51, 50.51, 51.54, 50.51, 51.54, 51.51, 52.6, 51.92, 51.92, 52.92, 53.4, 53.4, 54.5, 56.1, 56.36, 56.36, 56.519999999999996, 55.8, 55.8, 55.16, 53.98, 54.5, 53.4, 53.0, 53.0, 53.0, 52.04, 50.92, 49.22, 49.07, 48.22, 48.24, 49.28, 49.54, 49.54, 49.54, 48.24, 49.28, 50.24, 50.24, 50.28, 50.24, 50.24, 51.28, 51.54, 51.51, 52.92, 53.4, 52.98, 53.55, 53.4, 53.4, 54.5, 53.4, 53.4, 54.4, 54.92, 55.16, 55.16, 55.16, 54.66, 53.98, 54.04, 52.92, 52.6, 51.28, 50.51, 50.28, 49.28"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-21,52.498,3.091,"49.51, 49.6, 49.34, 49.34, 49.34, 48.34, 48.34, 48.24, 48.28, 49.54, 50.92, 53.0, 54.5, 54.5, 55.98, 57.66, 58.2, 58.1, 57.1, 55.98, 55.98, 55.55, 54.04, 54.04, 53.4, 53.4, 54.5, 54.1, 54.1, 53.22, 54.1, 52.98, 49.28, 48.28, 47.28, 47.28, 47.11, 46.1, 47.11, 49.34, 52.04, 53.98, 55.55, 54.98, 55.98, 55.98, 55.98, 55.4, 53.88, 53.57, 53.57, 52.54, 51.92, 52.92, 51.92, 52.92, 51.92, 52.6, 52.6, 52.6"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-22,52.285,1.021,"54.1, 52.98, 53.55, 52.98, 52.98, 52.98, 52.66, 52.66, 52.87, 52.8, 52.94, 52.1, 52.8, 52.8, 53.519999999999996, 53.519999999999996, 54.1, 52.66, 53.16, 53.519999999999996, 54.41, 53.519999999999996, 53.519999999999996, 53.36, 53.8, 53.66, 52.4, 51.4, 51.54, 51.54, 51.51, 52.24, 52.24, 52.24, 52.54, 52.6, 52.6, 51.55, 51.65, 50.16, 52.4, 52.04, 51.4, 51.4, 52.04, 52.04, 52.5, 51.65, 50.98, 51.55, 51.65, 51.55, 51.65, 52.1, 53.519999999999996, 52.5, 52.5, 51.6, 52.1, 53.76, 53.519999999999996, 52.28, 51.98, 52.4, 51.4, 51.28, 51.06, 51.06, 51.06, 51.06, 51.07, 53.06, 53.06, 51.54, 51.6, 50.92, 50.12, 48.7"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-23,49.101,2.386,"50.01, 49.6, 50.01, 50.01, 50.01, 48.7, 47.69, 48.16, 48.34, 51.01, 51.76, 51.76, 51.59, 52.59, 53.4, 53.4, 52.5, 52.5, 51.4, 50.92, 50.77, 49.92, 48.84, 48.15, 48.15, 47.08, 46.46, 48.7, 48.7, 48.16, 48.16, 45.13, 46.36, 46.34, 46.16, 46.7, 47.16, 47.87, 49.01, 50.6, 51.41, 51.41, 51.59, 50.59, 50.77, 49.15, 48.84, 47.46, 46.46, 44.7, 43.55, 43.55"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-24,48.730,4.990,"45.34, 45.34, 44.34, 43.7, 43.7, 42.16, 42.16, 42.7, 52.38, 54.68, 54.6, 54.6, 56.08, 57.2, 55.38, 55.38, 54.2, 52.6, 51.6, 50.87, 50.28, 49.16, 49.16, 48.7, 47.55, 42.04, 42.04, 41.08, 41.16, 41.16, 41.28, 41.28, 45.08, 49.15, 51.6, 53.71, 53.38, 54.38, 53.6, 53.6, 53.41, 52.6, 50.87, 50.16, 49.12, 48.16, 46.69, 44.69, 43.69"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-25,50.537,4.075,"47.55, 46.16, 45.16, 44.24, 44.24, 43.7, 43.28, 43.36, 44.24, 47.16, 49.34, 51.28, 51.28, 52.66, 54.36, 56.32, 57.0, 53.22, 53.55, 52.98, 54.98, 54.98, 54.1, 54.1, 52.98, 52.98, 52.98, 53.16, 52.5, 52.5, 51.4, 52.5, 52.5, 43.63, 43.16, 42.16, 42.16, 40.72, 42.28, 41.16, 45.8, 49.7, 51.65, 51.65, 51.55, 52.8, 54.519999999999996, 53.8, 52.98, 52.98, 53.24, 53.26, 53.06, 53.06, 53.06, 52.24, 52.6, 51.92, 52.54, 52.54, 52.54, 52.54, 52.51, 51.92, 53.0, 51.92, 51.92, 51.92, 52.04, 52.04, 52.04, 50.92, 50.92"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-26,52.279,1.414,"52.98, 51.98, 51.98, 52.5, 52.5, 52.5, 51.4, 51.4, 51.4, 51.98, 53.66, 53.66, 53.66, 54.8, 55.36, 54.66, 54.8, 55.519999999999996, 53.8, 53.8, 54.1, 52.98, 52.5, 52.4, 52.4, 52.4, 52.4, 52.5, 51.4, 50.92, 51.4, 51.4, 51.4, 51.92, 51.6, 51.4, 51.4, 50.92, 50.92, 51.0, 50.92, 50.92, 49.92, 49.6, 49.51, 50.92, 50.92, 50.92, 50.92, 50.92, 51.4, 52.04, 52.66, 54.1, 54.519999999999996, 54.36, 54.1, 54.59, 54.1, 53.22, 54.1, 52.98, 52.4, 52.04, 50.92, 51.0, 50.92, 50.92, 51.92, 51.4, 50.92"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-27,51.182,2.069,"52.4, 51.4, 51.4, 50.92, 50.92, 51.0, 51.0, 51.4, 52.04, 53.4, 53.4, 53.4, 53.92, 54.04, 53.92, 51.92, 52.51, 52.51, 52.54, 52.24, 52.24, 51.54, 50.28, 50.24, 51.54, 53.4, 55.16, 54.519999999999996, 53.519999999999996, 52.76, 52.76, 51.41, 50.6, 49.6, 49.16, 47.16, 47.87, 47.87, 47.08, 47.22, 50.92, 50.92, 51.0, 50.92, 50.92, 50.6, 50.92, 49.54, 49.51, 50.92, 50.6, 50.51, 52.24, 53.06, 53.26, 53.24, 53.24, 52.51, 53.06, 53.06, 53.06, 52.24, 53.06, 51.07, 48.24, 50.24, 50.92, 51.6, 53.0, 52.66, 51.8, 51.8, 52.01, 49.87, 49.15, 48.15, 48.15, 47.0, 47.0, 46.22, 45.34"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-02-28,47.522,3.101,"48.0, 47.76, 47.46, 47.16, 47.7, 45.16, 44.69, 45.69, 46.04, 49.01, 50.01, 50.01, 49.92, 51.6, 52.5, 52.5, 52.77, 51.41, 51.41, 50.76, 49.6, 50.01, 50.01, 49.87, 48.87, 48.87, 49.34, 48.16, 46.22, 45.08, 43.16, 43.69, 42.57, 42.57, 42.57, 42.34, 42.57, 43.26, 43.11, 42.57, 42.3, 44.28, 45.04, 47.55, 49.6, 49.76, 50.77, 50.92, 50.92, 50.01, 50.01, 48.87, 48.87, 48.34, 47.7, 46.6, 45.04, 43.69"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-01,47.759,4.080,"47.16, 45.55, 45.16, 43.08, 43.08, 44.04, 43.08, 43.69, 47.16, 48.16, 50.92, 50.92, 51.77, 52.77, 53.2, 52.6, 54.49, 52.6, 53.44, 52.5, 52.5, 52.77, 50.77, 50.59, 49.92, 47.76, 47.22, 47.22, 47.22, 46.01, 42.6, 42.6, 41.36, 41.36, 40.36, 40.6, 40.72, 44.6, 47.34, 49.95, 52.38, 51.6, 51.59, 51.8, 51.93, 51.4, 50.77, 48.77, 48.08, 46.22, 45.34, 43.7, 43.85, 42.7"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-02,50.306,5.960,"46.01, 43.85, 42.7, 43.85, 43.85, 42.7, 42.28, 43.28, 46.46, 50.77, 53.6, 53.6, 54.38, 57.24, 57.27, 57.2, 57.83, 57.2, 57.2, 57.0, 55.4, 55.32, 54.32, 52.5, 51.77, 51.77, 50.6, 48.77, 42.85, 41.28, 41.28, 40.16, 40.16, 39.16, 42.34, 46.36, 50.93, 55.66, 59.0, 56.27, 55.32, 57.45, 57.2, 56.27, 56.519999999999996, 53.5, 51.8, 51.4, 48.84, 48.7, 47.7, 47.04"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-03,58.290,8.747,"47.16, 46.86, 45.0, 46.13, 46.13, 45.0, 45.04, 45.32, 49.93, 57.25, 62.39, 62.39, 66.92, 66.92, 68.78, 70.01, 70.78, 68.48, 68.48, 66.43, 65.01, 62.86, 60.35, 58.06, 56.4, 56.4, 53.6, 52.38, 46.16, 45.32, 47.1, 45.9, 52.36, 52.64, 55.48, 61.769999999999996, 63.6, 65.85, 66.7, 68.7, 68.7, 70.01, 71.12, 70.01, 66.92, 64.0, 61.96, 57.0, 54.95, 55.48, 55.48, 53.4"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-04,59.956,7.303,"52.56, 51.92, 52.04, 48.13, 48.13, 46.16, 48.2, 47.13, 54.08, 53.230000000000004, 55.25, 60.09, 65.92, 65.92, 62.75, 67.48, 68.48, 67.36, 68.22, 64.8, 64.8, 64.6, 64.85, 64.8, 63.2, 60.68, 58.5, 58.5, 54.68, 54.68, 54.8, 54.96, 53.96, 50.92, 52.28, 53.45, 55.66, 61.6, 62.8, 66.58, 72.92, 76.04, 76.32, 67.92, 68.24, 66.58, 65.36, 63.85, 62.769999999999996, 60.76, 60.96, 59.76, 57.77, 54.25"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-05,60.531,7.131,"55.45, 55.08, 54.25, 52.08, 52.08, 49.92, 51.36, 51.36, 54.66, 62.22, 67.47, 67.47, 71.92, 74.66, 70.26, 67.8, 68.26, 68.78, 67.43, 63.68, 61.36, 60.2, 60.0, 58.8, 58.8, 57.45, 54.66, 54.55, 53.64, 56.3, 51.85, 52.85, 51.7, 53.8, 60.96, 64.85, 70.36, 74.11, 70.88, 69.01, 68.01, 69.6, 65.85, 64.2, 58.8, 60.26, 55.8, 55.08, 52.71, 53.94"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-06,59.416,5.017,"53.71, 52.68, 52.56, 51.71, 51.71, 53.68, 53.68, 53.68, 55.44, 59.65, 61.519999999999996, 61.519999999999996, 64.86, 67.6, 68.8, 66.56, 63.54, 63.54, 60.96, 60.14, 60.28, 60.28, 59.2, 58.92, 58.92, 58.8, 58.92, 55.08, 53.84, 53.84, 52.92, 55.95, 54.94, 54.84, 59.84, 64.68, 64.58, 69.01, 64.41, 67.63, 68.6, 70.26, 60.8, 59.14, 59.59, 60.14, 58.59, 56.4, 57.8, 57.36, 57.14"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-07,57.582,3.437,"58.0, 57.6, 57.4, 56.4, 56.4, 56.4, 55.0, 55.0, 56.8, 59.59, 62.6, 62.6, 61.9, 67.4, 61.14, 62.72, 61.9, 61.9, 57.98, 58.0, 56.88, 56.88, 56.57, 55.57, 55.57, 55.24, 55.48, 54.51, 55.66, 56.26, 55.48, 55.0, 52.5, 51.8, 52.94, 55.32, 59.96, 61.67, 61.83, 63.6, 60.8, 62.54, 60.14, 58.45, 57.4, 56.88, 55.4, 54.88, 54.4, 53.88, 52.51, 51.51"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-08,53.646,2.972,"53.48, 52.92, 50.51, 51.54, 51.54, 51.28, 51.28, 52.54, 51.54, 52.24, 52.51, 52.54, 52.51, 52.54, 52.54, 52.51, 54.57, 57.1, 58.14, 58.14, 61.72, 59.2, 59.36, 58.59, 59.14, 58.1, 58.1, 57.5, 54.88, 53.88, 53.92, 53.88, 53.88, 54.04, 54.04, 53.92, 55.0, 54.04, 49.92, 49.92, 48.6, 49.54, 48.51, 49.54, 51.22, 52.24, 50.24, 50.08, 51.06, 51.06, 51.06, 50.24, 50.08, 50.24, 50.24, 50.24, 51.28, 55.16, 58.32, 56.98, 56.98, 56.98, 58.59, 57.45, 57.98, 55.88, 55.92, 54.54, 54.57, 54.54, 54.57, 53.48, 53.24, 53.48, 53.48, 52.54, 52.54, 52.6, 52.24, 51.54, 51.28"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-09,53.211,1.715,"53.4, 53.0, 53.0, 53.0, 53.0, 52.4, 52.4, 52.4, 52.4, 54.4, 53.4, 54.98, 54.98, 55.66, 56.8, 55.66, 56.8, 56.8, 55.66, 55.66, 55.16, 54.5, 53.35, 53.4, 53.0, 53.0, 53.0, 51.4, 51.4, 52.04, 51.4, 52.04, 51.54, 51.54, 51.28, 52.26, 51.51, 51.54, 51.6, 51.6, 50.6, 50.6, 50.92, 52.04, 51.4, 52.4, 56.1, 55.16, 54.98, 56.1, 54.98, 55.55, 54.4, 51.92, 52.92, 52.6, 52.6, 52.6, 52.6, 51.51, 51.51"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-10,53.643,2.165,"50.6, 50.92, 50.92, 51.6, 51.92, 51.6, 51.6, 51.6, 51.6, 50.6, 50.51, 51.6, 55.0, 55.0, 54.92, 56.5, 57.66, 57.1, 56.98, 57.45, 57.45, 57.1, 55.4, 54.88, 55.4, 54.88, 54.57, 54.57, 53.88, 54.04, 51.51, 51.51, 51.6, 51.6, 50.51, 50.6, 50.6, 51.6, 51.92, 51.92, 54.98, 55.55, 55.0, 55.4, 55.0, 55.55, 55.4, 55.4, 54.57, 54.57, 54.57, 53.48, 53.57, 53.57, 52.51"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-11,60.518,7.861,"53.0, 51.92, 53.0, 50.92, 50.92, 50.92, 49.92, 51.6, 54.4, 57.98, 63.7, 63.7, 64.39, 67.02, 67.28, 67.98, 68.26, 70.42, 70.42, 75.92, 75.16, 72.4, 63.36, 60.59, 59.0, 59.0, 57.48, 57.48, 51.28, 50.28, 49.51, 49.51, 48.51, 48.6, 49.92, 54.98, 61.61, 69.08, 66.5, 62.87, 66.5, 65.48, 66.41, 71.42, 71.96, 67.56, 67.25, 64.41, 60.24, 60.36, 58.24, 56.32"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-12,64.224,8.834,"57.26, 56.26, 54.51, 52.5, 52.5, 51.65, 51.01, 54.32, 59.06, 63.75, 71.96, 71.96, 79.1, 80.22, 75.4, 74.92, 71.06, 73.09, 73.09, 74.5, 71.86, 70.55, 67.0, 64.5, 61.24, 61.24, 60.19, 59.38, 55.32, 53.49, 52.49, 51.8, 51.6, 51.71, 55.71, 64.86, 68.8, 74.4, 75.16, 75.5, 75.5, 73.75, 73.16, 71.04, 69.04, 66.8, 63.41, 62.58, 60.36, 57.19, 57.66"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-13,56.846,3.784,"56.16, 56.44, 55.49, 54.2, 54.2, 55.98, 56.5, 56.5, 59.59, 60.12, 59.519999999999996, 59.45, 59.45, 59.92, 60.59, 58.35, 57.6, 56.54, 56.54, 56.51, 55.48, 55.48, 55.24, 54.51, 54.54, 54.51, 53.48, 53.48, 53.48, 53.48, 53.48, 52.51, 52.51, 55.32, 54.44, 55.71, 53.68, 53.68, 50.8, 53.49, 59.1, 62.75, 62.96, 64.72, 68.39, 67.02, 65.54, 66.41, 62.87, 60.35, 59.0, 58.51, 57.24, 57.26, 56.26, 54.06, 55.24, 54.06, 55.07, 54.06, 54.06, 54.06, 55.07, 54.2, 54.2, 53.2, 54.07"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-14,53.970,2.003,"51.92, 52.6, 52.6, 51.92, 51.6, 51.6, 51.92, 51.92, 51.92, 51.92, 53.92, 53.4, 55.55, 55.55, 57.1, 58.2, 57.8, 58.59, 57.1, 57.1, 57.1, 54.92, 54.4, 54.04, 53.4, 53.4, 54.04, 53.4, 52.92, 53.88, 53.88, 53.88, 53.88, 53.57, 53.26, 52.2, 53.24, 52.51, 52.26, 51.51, 51.51, 51.51, 51.92, 52.92, 53.4, 52.92, 55.55, 57.1, 56.59, 57.1, 58.28, 56.5, 56.5, 56.5, 55.4, 53.88, 53.57, 52.54, 53.57, 52.51, 52.54, 52.51, 52.51, 52.51, 52.26"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-15,54.649,2.246,"53.57, 53.57, 52.92, 52.51, 52.51, 52.6, 52.6, 52.92, 53.88, 53.4, 54.4, 56.98, 56.98, 58.59, 59.2, 58.45, 57.45, 58.45, 57.98, 57.98, 57.5, 56.0, 54.88, 55.57, 55.57, 55.57, 55.57, 54.54, 54.54, 54.51, 52.26, 52.26, 52.26, 52.24, 51.22, 51.07, 51.22, 52.24, 52.24, 51.22, 52.26, 52.24, 52.24, 52.54, 52.51, 52.54, 52.54, 53.92, 53.92, 56.5, 57.8, 57.4, 58.92, 57.4, 57.4, 57.98, 57.4, 57.0, 55.57, 54.51, 54.51, 54.51, 54.06, 55.24, 54.2, 54.06, 54.07, 54.06, 54.07"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-16,54.332,1.627,"54.51, 54.51, 53.24, 53.48, 53.24, 53.24, 53.26, 53.24, 53.26, 52.2, 53.06, 53.06, 52.2, 53.06, 53.24, 54.06, 54.06, 54.2, 55.24, 55.26, 57.92, 56.88, 56.88, 58.35, 58.8, 57.4, 57.4, 58.8, 57.0, 57.0, 54.88, 54.57, 53.24, 53.48, 53.48, 53.48, 54.57, 54.57, 53.48, 53.24, 53.48, 54.06, 54.06, 54.06, 54.06, 54.06, 54.07, 54.06, 54.06, 54.07, 54.06, 53.06, 53.07, 52.04, 52.04, 51.03, 51.0, 51.03, 53.06, 52.04, 54.0, 54.0, 54.0, 54.06, 54.07, 55.24, 54.54, 55.88, 56.54, 56.57, 57.92, 56.88, 56.54, 55.48, 55.26, 55.24, 55.26, 54.26, 53.24, 54.06, 54.26, 53.24, 54.26, 54.26, 54.06, 54.06, 54.07, 54.06, 54.2, 54.06, 54.06, 53.03, 54.0, 53.03"
CARLSBAD MCCLELLAN PALOMAR AIRPORT CA US,2007-03-17,53.595,1.342,"54.26, 54.2, 53.24, 53.2, 53.2, 53.2, 53.24, 53.2, 53.2, 53.2, 53.24, 53.2, 53.24, 55.24, 55.26, 55.26, 55.24, 57.4, 57.5, 56.4, 57.5, 56.4, 56.5, 55.0, 53.92, 53.88, 53.88, 53.57, 53.57, 53.57, 52.92, 52.92, 53.03, 54.0, 53.06, 52.04, 53.06, 53.06, 52.04, 53.06, 53.06, 52.04, 53.06, 53.07, 53.06, 52.04, 53.06, 52.04, 53.03, 54.0, 53.07, 53.06, 54.0, 53.07, 53.06, 53.24, 53.24, 53.24, 54.26, 53.24, 53.24, 54.54, 54.57, 54.54, 54.88, 54.54, 54.57, 54.54, 54.57, 53.48, 53.26, 51.51, 51.51, 51.54, 51.51, 51.51, 51.54, 52.6, 52.6, 51.51"
